GPRD,2019,08,04,13,45,57.00, 49557,07,00,07,00,-2197951.515, 5180841.401, 2991559.251, 28.15349858, 112.98889299,   95.4326, 4.363,019,-2197969.296, 5180857.044, 2991569.051,    -1.431,    10.260,    23.443,10,08,00
GPRD,2019,08,04,13,45,58.00, 49558,07,00,07,00,-2197950.654, 5180840.868, 2991558.903, 28.15349933, 112.98888704,   94.5396, 4.363,019,-2197969.299, 5180856.946, 2991568.996,    -1.520,    10.886,    24.232,10,08,00
GPRD,2019,08,04,13,45,59.00, 49559,07,00,07,00,-2197951.535, 5180841.345, 2991558.966, 28.15349650, 112.98889340,   95.2594, 4.362,019,-2197969.330, 5180856.824, 2991569.049,    -1.112,    10.337,    23.449,10,08,00
GPRD,2019,08,04,13,46,00.00, 49560,07,00,07,00,-2197950.949, 5180840.689, 2991558.934, 28.15349978, 112.98889052,   94.5100, 4.362,019,-2197969.364, 5180856.764, 2991569.058,    -1.449,    10.675,    24.166,10,08,00
GPRD,2019,08,04,13,46,01.00, 49561,07,00,07,00,-2197951.503, 5180841.000, 2991558.913, 28.15349748, 112.98889448,   94.9433, 4.362,019,-2197969.417, 5180856.455, 2991568.860,    -1.244,    10.455,    23.406,10,08,00
GPRD,2019,08,04,13,46,02.00, 49562,07,00,07,00,-2197950.871, 5180840.748, 2991558.868, 28.15349916, 112.98888955,   94.5001, 4.361,019,-2197969.266, 5180856.795, 2991568.996,    -1.431,    10.667,    24.138,10,08,00
GPRD,2019,08,04,13,46,03.00, 49563,07,00,07,00,-2197951.419, 5180841.367, 2991559.250, 28.15349886, 112.98889223,   95.3714, 4.361,019,-2197969.346, 5180857.180, 2991569.148,    -1.445,    10.328,    23.678,10,08,00
GPRD,2019,08,04,13,46,04.00, 49564,07,00,07,00,-2197951.402, 5180841.529, 2991559.464, 28.15349996, 112.98889143,   95.5975, 4.361,019,-2197969.353, 5180857.199, 2991569.217,    -1.516,    10.405,    23.502,10,08,01
GPRD,2019,08,04,13,46,05.00, 49565,07,00,07,00,-2197950.873, 5180840.682, 2991558.822, 28.15349905, 112.98888984,   94.4252, 4.360,019,-2197969.498, 5180857.101, 2991569.113,    -1.490,    10.734,    24.596,10,08,00
GPRD,2019,08,04,13,46,06.00, 49566,07,00,07,00,-2197950.799, 5180840.944, 2991558.824, 28.15349816, 112.98888810,   94.6130, 4.360,019,-2197969.237, 5180857.103, 2991569.134,    -1.326,    10.663,    24.330,10,08,00
GPRD,2019,08,04,13,46,07.00, 49567,07,00,07,00,-2197951.304, 5180841.458, 2991559.124, 28.15349769, 112.98889079,   95.3459, 4.360,019,-2197969.131, 5180856.964, 2991569.044,    -1.274,    10.355,    23.405,10,08,00
GPRD,2019,08,04,13,46,08.00, 49568,07,00,07,00,-2197951.823, 5180841.919, 2991559.165, 28.15349535, 112.98889382,   95.9183, 4.359,019,-2197969.247, 5180856.845, 2991569.090,    -0.943,    10.210,    22.798,10,08,00
GPRD,2019,08,04,13,46,09.00, 49569,07,00,07,00,-2197951.121, 5180840.926, 2991558.641, 28.15349624, 112.98889119,   94.6230, 4.359,019,-2197969.220, 5180856.707, 2991568.934,    -1.115,    10.498,    23.898,10,08,00
GPRD,2019,08,04,13,46,10.00, 49570,07,00,07,00,-2197951.257, 5180840.939, 2991558.620, 28.15349580, 112.98889241,   94.6702, 4.359,019,-2197969.242, 5180856.638, 2991568.849,    -1.114,    10.425,    23.762,10,08,00
GPRD,2019,08,04,13,46,11.00, 49571,07,00,07,00,-2197950.833, 5180840.829, 2991558.914, 28.15349927, 112.98888888,   94.5741, 4.358,019,-2197969.219, 5180856.822, 2991568.956,    -1.482,    10.680,    24.051,10,08,00
GPRD,2019,08,04,13,46,12.00, 49572,07,00,07,00,-2197950.325, 5180839.985, 2991558.937, 28.15350361, 112.98888747,   93.7247, 4.358,019,-2197969.205, 5180856.628, 2991569.066,    -1.778,    10.881,    24.790,10,08,00
GPRD,2019,08,04,13,46,13.00, 49573,07,00,07,00,-2197951.397, 5180840.924, 2991558.782, 28.15349691, 112.98889378,   94.7831, 4.358,019,-2197969.096, 5180856.402, 2991568.672,    -1.265,    10.249,    23.324,10,08,00
GPRD,2019,08,04,13,46,14.00, 49574,07,00,07,00,-2197950.687, 5180840.849, 2991558.624, 28.15349713, 112.98888744,   94.4032, 4.357,019,-2197969.369, 5180857.075, 2991568.898,    -1.432,    10.861,    24.451,10,08,00
GPRD,2019,08,04,13,46,15.00, 49575,07,00,07,00,-2197951.765, 5180841.587, 2991558.825, 28.15349404, 112.98889460,   95.4687, 4.357,019,-2197969.403, 5180856.856, 2991568.936,    -0.967,    10.274,    23.237,10,08,00
GPRD,2019,08,04,13,46,16.00, 49576,07,00,07,00,-2197951.544, 5180841.727, 2991559.545, 28.15349960, 112.98889197,   95.8453, 4.357,019,-2197969.481, 5180857.035, 2991569.233,    -1.413,    10.534,    23.173,10,08,00
GPRD,2019,08,04,13,46,17.00, 49577,07,00,07,00,-2197952.216, 5180842.175, 2991559.457, 28.15349601, 112.98889649,   96.3995, 4.356,019,-2197969.271, 5180856.688, 2991569.018,    -1.017,    10.033,    22.163,10,08,00
GPRD,2019,08,04,13,46,18.00, 49578,08,00,08,00,-2197951.812, 5180841.449, 2991558.813, 28.15349441, 112.98889560,   95.3666, 2.676,019,-2197969.294, 5180856.753, 2991568.826,    -1.040,    10.116,    23.167,11,09,01
GPRD,2019,08,04,13,46,19.00, 49579,07,00,07,00,-2197950.651, 5180840.654, 2991558.595, 28.15349772, 112.98888787,   94.2191, 4.356,019,-2197969.142, 5180856.622, 2991568.896,    -1.261,    10.786,    24.188,10,08,00
GPRD,2019,08,04,13,46,20.00, 49580,07,00,07,00,-2197950.873, 5180840.991, 2991558.940, 28.15349878, 112.98888861,   94.7319, 4.355,019,-2197969.407, 5180856.974, 2991569.000,    -1.489,    10.820,    24.101,10,08,00
GPRD,2019,08,04,13,46,21.00, 49581,07,00,07,00,-2197951.315, 5180841.222, 2991558.774, 28.15349581, 112.98889183,   94.9933, 4.355,019,-2197969.472, 5180856.927, 2991568.990,    -1.160,    10.582,    23.820,10,08,00
GPRD,2019,08,04,13,46,22.00, 49582,07,00,07,00,-2197950.831, 5180840.833, 2991558.906, 28.15349919, 112.98888885,   94.5732, 4.355,019,-2197969.273, 5180857.002, 2991569.017,    -1.507,    10.662,    24.245,10,08,00
GPRD,2019,08,04,13,46,23.00, 49583,07,00,07,00,-2197952.036, 5180841.476, 2991558.977, 28.15349523, 112.98889758,   95.5434, 4.354,019,-2197969.154, 5180856.450, 2991568.862,    -0.942,     9.910,    22.712,10,08,00
GPRD,2019,08,04,13,46,24.00, 49584,07,00,07,00,-2197950.966, 5180840.448, 2991559.281, 28.15350346, 112.98889164,   94.4836, 4.354,019,-2197969.472, 5180856.777, 2991569.178,    -1.777,    10.659,    24.296,10,08,00
GPRD,2019,08,04,13,46,25.00, 49585,07,00,07,00,-2197951.039, 5180840.556, 2991558.955, 28.15350033, 112.98889190,   94.4433, 4.354,019,-2197969.418, 5180856.776, 2991569.052,    -1.530,    10.585,    24.258,10,08,00
GPRD,2019,08,04,13,46,26.00, 49586,07,00,07,00,-2197951.679, 5180842.175, 2991559.483, 28.15349711, 112.98889145,   96.2260, 4.353,019,-2197969.608, 5180857.580, 2991569.222,    -1.408,    10.489,    23.273,10,08,00
GPRD,2019,08,04,13,46,27.00, 49587,07,00,07,00,-2197950.702, 5180840.433, 2991558.961, 28.15350141, 112.98888923,   94.2293, 4.353,019,-2197969.395, 5180856.804, 2991569.095,    -1.620,    10.814,    24.507,10,08,00
GPRD,2019,08,04,13,46,28.00, 49588,07,00,07,00,-2197951.729, 5180841.205, 2991559.123, 28.15349797, 112.98889578,   95.2870, 4.353,019,-2197969.262, 5180856.642, 2991568.948,    -1.274,    10.112,    23.203,10,08,00
GPRD,2019,08,04,13,46,29.00, 49589,07,00,07,00,-2197950.761, 5180840.787, 2991559.049, 28.15350063, 112.98888837,   94.5792, 4.352,019,-2197969.200, 5180856.914, 2991569.076,    -1.562,    10.677,    24.170,10,08,00
GPRD,2019,08,04,13,46,30.00, 49590,07,00,07,00,-2197951.859, 5180841.752, 2991559.481, 28.15349846, 112.98889483,   95.9442, 4.352,019,-2197969.108, 5180857.010, 2991569.037,    -1.381,     9.920,    22.833,10,08,00
GPRD,2019,08,04,13,46,31.00, 49591,07,00,07,00,-2197951.412, 5180840.899, 2991559.041, 28.15349904, 112.98889403,   94.8906, 4.352,019,-2197969.271, 5180856.627, 2991568.929,    -1.404,    10.298,    23.581,09,08,00
GPRD,2019,08,04,13,46,32.00, 49592,07,00,07,00,-2197950.830, 5180840.945, 2991558.853, 28.15349833, 112.98888838,   94.6386, 4.351,019,-2197969.287, 5180856.949, 2991569.019,    -1.389,    10.741,    24.142,10,08,00
GPRD,2019,08,04,13,46,33.00, 49593,07,00,07,00,-2197951.520, 5180841.210, 2991559.122, 28.15349829, 112.98889380,   95.2182, 4.351,019,-2197969.227, 5180856.687, 2991568.965,    -1.307,    10.257,    23.303,10,08,00
GPRD,2019,08,04,13,46,34.00, 49594,07,00,07,00,-2197951.118, 5180840.874, 2991558.825, 28.15349791, 112.98889137,   94.6664, 4.351,019,-2197969.322, 5180856.847, 2991569.027,    -1.298,    10.520,    24.048,10,08,00
GPRD,2019,08,04,13,46,35.00, 49595,07,00,07,00,-2197951.213, 5180841.166, 2991558.866, 28.15349694, 112.98889110,   94.9562, 4.350,019,-2197969.289, 5180856.944, 2991569.034,    -1.220,    10.479,    23.828,10,08,00
GPRD,2019,08,04,13,46,36.00, 49596,07,00,07,00,-2197951.811, 5180841.646, 2991559.349, 28.15349790, 112.98889480,   95.7795, 4.350,019,-2197969.482, 5180857.260, 2991569.257,    -1.302,    10.169,    23.433,10,08,00
GPRD,2019,08,04,13,46,37.00, 49597,07,00,07,00,-2197951.599, 5180841.458, 2991559.171, 28.15349758, 112.98889356,   95.4695, 4.350,019,-2197969.457, 5180857.006, 2991569.194,    -1.207,    10.367,    23.499,10,08,00
GPRD,2019,08,04,13,46,38.00, 49598,07,00,07,00,-2197950.775, 5180840.012, 2991558.339, 28.15349800, 112.98889159,   93.6200, 4.349,019,-2197969.038, 5180856.123, 2991568.690,    -1.238,    10.520,    24.249,10,08,00
GPRD,2019,08,04,13,46,39.00, 49599,07,00,07,00,-2197951.724, 5180841.318, 2991559.445, 28.15350010, 112.98889528,   95.5282, 4.349,019,-2197969.293, 5180856.705, 2991569.168,    -1.349,    10.165,    23.127,10,08,00
GPRD,2019,08,04,13,46,40.00, 49600,07,00,07,00,-2197951.533, 5180841.253, 2991559.272, 28.15349930, 112.98889375,   95.3287, 4.349,019,-2197969.274, 5180856.672, 2991569.165,    -1.244,    10.310,    23.292,10,08,00
GPRD,2019,08,04,13,46,41.00, 49601,07,00,07,00,-2197951.523, 5180841.521, 2991559.016, 28.15349622, 112.98889259,   95.4213, 4.348,019,-2197969.322, 5180857.062, 2991568.969,    -1.255,    10.316,    23.440,10,08,00
GPRD,2019,08,04,13,46,42.00, 49602,07,00,07,00,-2197951.578, 5180841.400, 2991558.693, 28.15349404, 112.98889359,   95.1901, 4.348,019,-2197969.203, 5180856.686, 2991568.800,    -0.976,    10.255,    23.245,10,08,00
